orcid_id,code,country
0000-0002-1035-5222,MSU,UA
0000-0002-1036-4161,MSU,HK
0000-0002-1036-4161,MSU,HK
0000-0002-1045-3332,SPbSU,RU
0000-0002-1053-3375,MSU,CL
0000-0002-1054-6790,MIT,US
0000-0002-1058-3452,SPbSU,RU
0000-0002-1063-7115,MIT,US
0000-0002-1063-7115,MIT,US
0000-0002-1069-6182,MIT,CH
0000-0002-1070-4365,MSU,RU
0000-0002-1072-5166,MSU,DE
0000-0002-1076-7868,MSU,RU
0000-0002-1077-5198,MSU,RU
0000-0002-1077-5198,MSU,RU
0000-0002-1079-0670,MIT,US
0000-0002-1079-0670,MIT,US
0000-0002-1079-580X,MSU,RU
0000-0002-1083-598X,MIT,US
0000-0002-1085-8161,MIT,US
0000-0002-1090-7218,MIT,US
0000-0002-1092-9935,MIT,US
0000-0002-1095-4022,SPbSU,RU
0000-0002-1097-3039,MSU,RU
0000-0002-1098-0255,MSU,RU
0000-0002-1098-0255,MSU,RU
0000-0002-1100-0829,MIT,US
0000-0002-1100-8492,MIT,US
0000-0002-1103-0649,SPbSU,AU
0000-0002-1103-0649,SPbSU,AU
0000-0002-1105-8027,MSU,RU
0000-0002-1105-8027,MSU,RU
0000-0002-1106-1808,MSU,RU
0000-0002-1111-7824,MSU,RU
0000-0002-1111-7824,MSU,RU
0000-0002-1112-9032,MIPT,GB
0000-0002-1113-1212,MIT,CA
0000-0002-1119-1346,MIT,US
0000-0002-1121-2661,MIPT,RU
0000-0002-1122-3643,MSU,RU
0000-0002-1122-8997,SPbSU,TR
0000-0002-1122-9180,MIT,US
0000-0002-1135-6008,MIPT,RU
0000-0002-1138-3292,MIT,CH
0000-0002-1139-9227,MSU,FR
0000-0002-1139-9227,MSU,FR
0000-0002-1141-6146,MIT,US
0000-0002-1141-6306,MIT,US
0000-0002-1142-9748,MIT,US
0000-0002-1143-1127,MIT,SE
0000-0002-1143-2904,MIPT,FR
0000-0002-1143-8126,SPbSU,RU
0000-0002-1147-045X,MIT,US
0000-0002-1147-045X,MIT,US
0000-0002-1151-896X,MIT,US
0000-0002-1152-370X,MIT,GB
0000-0002-1157-9789,MIPT,RU
0000-0002-1169-8059,MIT,IT
0000-0002-1180-3584,MIPT,US
0000-0002-1180-3584,MIPT,US
0000-0002-1186-2090,MSU,RU
0000-0002-1186-2090,MSU,RU
0000-0002-1186-6489,MSU,RU
0000-0002-1194-5689,SPbSU,RU
0000-0002-1194-5689,SPbSU,RU
0000-0002-1194-5689,SPbSU,RU
0000-0002-1200-9577,MIPT,RU
0000-0002-1200-9577,MIPT,RU
0000-0002-1202-657X,MSU,RU
0000-0002-1205-8790,MIT,US
0000-0002-1207-5021,MIPT,RU
0000-0002-1209-0133,MSU,RU
0000-0002-1213-4546,MIT,AE
0000-0002-1213-8694,MIT,US
0000-0002-1213-8694,MIT,US
0000-0002-1224-4657,MIT,US
0000-0002-1225-4951,MIT,US
0000-0002-1225-4951,MIT,US
0000-0002-1226-0710,MIT,US
0000-0002-1227-7539,MSU,IL
0000-0002-1229-0696,SPbSU,RU
0000-0002-1231-2488,MSU,SE
0000-0002-1231-2488,MSU,SE
0000-0002-1233-3182,MSU,RU
0000-0002-1233-3182,MSU,RU
0000-0002-1235-3327,MIT,US
0000-0002-1235-5314,MIT,US
0000-0002-1237-1584,MIT,US
0000-0002-1240-1608,SPbSU,RU
0000-0002-1240-1608,SPbSU,RU
0000-0002-1240-2707,MIT,US
0000-0002-1240-2846,MIT,US
0000-0002-1242-6768,MIT,US
0000-0002-1242-6768,MIT,US
0000-0002-1246-2435,SPbSU,RU
0000-0002-1251-7627,SPbSU,RU
0000-0002-1253-1074,SPbSU,RU
0000-0002-1256-4298,MIT,US
0000-0002-1261-7417,MIT,CA
0000-0002-1261-7417,MIT,CA
0000-0002-1267-8455,MSU,RU
0000-0002-1268-0897,MSU,RU
0000-0002-1268-2462,MIT,US
0000-0002-1270-7535,MSU,US
0000-0002-1271-9616,MSU,RU
0000-0002-1271-9616,MSU,RU
0000-0002-1272-8184,MIT,US
0000-0002-1275-6097,MSU,RU
0000-0002-1276-8055,MSU,UA
0000-0002-1280-9953,MIT,US
0000-0002-1283-2766,MSU,RU
0000-0002-1290-757X,SPbSU,RU
0000-0002-1293-1190,MIT,ZA
0000-0002-1297-3163,MIT,RS
0000-0002-1300-2457,MIT,US
0000-0002-1302-9561,MIT,US
0000-0002-1303-9858,MSU,RU
0000-0002-1304-5043,MIPT,RU
0000-0002-1307-3685,MIT,US
0000-0002-1307-8785,MIT,US
0000-0002-1310-6870,SPbSU,RU
0000-0002-1316-4456,MIT,US
0000-0002-1316-4456,MIT,US
0000-0002-1322-3444,MIT,US
0000-0002-1323-5568,MSU,RU
0000-0002-1329-0663,MIT,US
0000-0002-1331-3984,MSU,RU
0000-0002-1331-3984,MSU,RU
0000-0002-1333-5294,MSU,RU
0000-0002-1334-0261,MIT,US
0000-0002-1334-2611,MSU,RU
0000-0002-1334-4828,MSU,RU
0000-0002-1334-4828,MSU,RU
0000-0002-1335-5076,MIPT,RU
0000-0002-1335-9755,MIT,US
0000-0002-1337-9684,MIT,AU
0000-0002-1337-9684,MIT,AU
0000-0002-1340-6136,MSU,RU
0000-0002-1340-6136,MSU,RU
0000-0002-1341-3539,SPbSU,RU
0000-0002-1341-8700,MIT,US
0000-0002-1343-6183,MSU,RU
0000-0002-1343-6183,MSU,RU
0000-0002-1349-9408,MIT,US
0000-0002-1351-6976,MIT,US
0000-0002-1351-6976,MIT,US
0000-0002-1352-4562,MIT,CH
0000-0002-1355-1202,MIT,US
0000-0002-1361-1420,MIT,US
0000-0002-1363-450X,SPbSU,RU
0000-0002-1364-5428,SPbSU,RU
0000-0002-1365-6194,SPbSU,RU
0000-0002-1365-9221,MSU,JP
0000-0002-1365-9221,MSU,JP
0000-0002-1365-9221,MSU,JP
0000-0002-1365-9221,MSU,JP
0000-0002-1366-6691,MIT,AU
0000-0002-1367-2303,MSU,RU
0000-0002-1369-860X,MSU,NO
0000-0002-1369-9274,MIPT,RU
0000-0002-1372-0942,SPbSU,EE
0000-0002-1373-1078,MIT,US
0000-0002-1377-4705,MIT,US
0000-0002-1381-8923,MIT,US
0000-0002-1381-8923,MIT,US
0000-0002-1384-6625,MIT,US
0000-0002-1387-8141,MSU,RU
0000-0002-1395-1214,MIT,US
0000-0002-1407-0275,MIT,US
0000-0002-1411-0409,MIT,US
0000-0002-1411-6691,MSU,RU
0000-0002-1411-6691,MSU,RU
0000-0002-1413-7580,MSU,RU
0000-0002-1413-9180,MSU,RU
0000-0002-1415-2190,MSU,RU
0000-0002-1415-2190,MSU,RU
0000-0002-1421-2309,MIT,US
0000-0002-1421-9455,MSU,RU
0000-0002-1421-9455,MSU,RU
0000-0002-1422-2021,MIT,PT
0000-0002-1423-6562,SPbSU,RU
0000-0002-1431-1163,MSU,RU
0000-0002-1431-1163,MSU,RU
0000-0002-1433-5229,MIT,US
0000-0002-1434-7166,SPbSU,RU
0000-0002-1434-7166,SPbSU,RU
0000-0002-1438-1815,MIT,US
0000-0002-1441-6117,MIPT,RU
0000-0002-1444-234X,MSU,RU
0000-0002-1444-234X,MSU,RU
0000-0002-1444-7722,MSU,RU
0000-0002-1444-7722,MSU,RU
0000-0002-1445-1000,MIT,US
0000-0002-1449-7754,SPbSU,RU
0000-0002-1453-2791,MSU,RU
0000-0002-1453-2791,MSU,RU
0000-0002-1456-665X,MIT,IN
0000-0002-1458-0435,MSU,RU
0000-0002-1458-0435,MSU,RU
0000-0002-1459-1855,MSU,RU
0000-0002-1459-2911,MSU,ES
0000-0002-1461-6338,MIT,DE
0000-0002-1465-6081,MIT,GB
0000-0002-1467-6103,MIT,US
0000-0002-1467-6103,MIT,US
0000-0002-1467-8272,MIT,US
0000-0002-1469-1151,MSU,RU
0000-0002-1469-1151,MSU,RU
0000-0002-1469-4424,MIT,SE
0000-0002-1470-0791,SPbSU,RU
0000-0002-1472-6975,MIT,AT
0000-0002-1475-2065,MIPT,RU
0000-0002-1480-3571,SPbSU,RU
0000-0002-1481-0333,MIT,US
0000-0002-1484-287X,MSU,RU
0000-0002-1485-2736,MIT,US
0000-0002-1487-9568,MIT,US
0000-0002-1488-1828,MSU,RU
0000-0002-1488-1828,MSU,RU
0000-0002-1499-9957,SPbSU,RU
0000-0002-1501-6190,MIT,US
0000-0002-1501-8882,MIT,US
0000-0002-1504-0086,MIT,US
0000-0002-1505-121X,SPbSU,RU
0000-0002-1507-7460,MSU,US
0000-0002-1507-7460,MSU,US
0000-0002-1512-9291,MSU,RU
0000-0002-1514-3050,MSU,RU
0000-0002-1515-9538,MIT,US
0000-0002-1520-110X,SPbSU,RU
0000-0002-1520-4407,MIT,VE
0000-0002-1526-9921,SPbSU,RU
0000-0002-1533-8034,MSU,RU
0000-0002-1538-8672,MIPT,RU
0000-0002-1538-8672,MIPT,RU
0000-0002-1543-3795,MIPT,US
0000-0002-1552-5083,MIPT,RU
0000-0002-1555-9136,MIT,US
0000-0002-1558-4198,MSU,RU
0000-0002-1558-4198,MSU,RU
0000-0002-1559-9381,MSU,RU
0000-0002-1567-8936,MIT,US
0000-0002-1569-4207,SPbSU,RU
0000-0002-1571-209X,SPbSU,RU
0000-0002-1573-0730,MSU,RU
0000-0002-1575-4636,MIPT,US
0000-0002-1577-1364,MSU,RU
0000-0002-1577-1364,MSU,RU
0000-0002-1579-2384,MIT,US
0000-0002-1584-675X,MSU,NL
0000-0002-1589-3732,MSU,RU
0000-0002-1589-3732,MSU,RU
0000-0002-1590-9474,MIT,US
0000-0002-1591-0248,MSU,RU
0000-0002-1591-0248,MSU,RU
0000-0002-1594-0244,MSU,RU
0000-0002-1594-0244,MSU,RU
0000-0002-1594-3824,MIT,US
0000-0002-1595-6940,MSU,RU
0000-0002-1595-6940,MSU,RU
0000-0002-1597-6909,MSU,RU
0000-0002-1598-2479,MIPT,RU
0000-0002-1599-5683,MSU,DE
0000-0002-1599-8737,MIPT,RU
0000-0002-1604-3078,MIT,US
0000-0002-1604-3078,MIT,US
0000-0002-1611-805X,MSU,RU
0000-0002-1613-7314,MSU,RU
0000-0002-1615-4085,SPbSU,RU
0000-0002-1615-7331,MIT,US
0000-0002-1622-4311,SPbSU,RU
0000-0002-1623-0076,MIT,US
0000-0002-1624-171X,MSU,RU
0000-0002-1624-3758,SPbSU,RU
0000-0002-1624-4355,MSU,RU
0000-0002-1632-0493,MIT,US
0000-0002-1634-070X,MIPT,RU
0000-0002-1634-3329,MIT,US
0000-0002-1635-3711,MSU,US
0000-0002-1635-6779,MSU,RU
0000-0002-1635-6779,MSU,RU
0000-0002-1639-4572,MSU,RU
0000-0002-1639-4572,MSU,RU
0000-0002-1640-841X,MSU,IE
0000-0002-1640-841X,MSU,IE
0000-0002-1642-1016,MIT,US
0000-0002-1645-4651,MSU,RU
0000-0002-1647-7001,MSU,RU
0000-0002-1648-8093,MIT,KR
0000-0002-1650-5850,MIT,US
0000-0002-1651-4001,MSU,RU
0000-0002-1652-8411,MIT,BR
0000-0002-1657-0003,MIT,US
0000-0002-1659-2069,MSU,RU
0000-0002-1659-2069,MSU,RU
0000-0002-1660-9334,MSU,RU
0000-0002-1660-9334,MSU,RU
0000-0002-1663-4871,SPbSU,RU
0000-0002-1663-5102,MIT,US
0000-0002-1663-5102,MIT,US
0000-0002-1663-5102,MIT,US
0000-0002-1663-6009,MSU,PT
0000-0002-1663-6009,MSU,PT
0000-0002-1663-6009,MSU,PT
0000-0002-1663-6009,MSU,PT
0000-0002-1663-7706,SPbSU,RU
0000-0002-1665-7723,MIT,CA
0000-0002-1665-7723,MIT,CA
0000-0002-1668-0747,SPbSU,RU
0000-0002-1668-9311,MSU,RU
0000-0002-1668-9311,MSU,RU
0000-0002-1670-0381,MIT,US
0000-0002-1671-058X,MSU,UZ
0000-0002-1671-4011,MIT,US
0000-0002-1674-1714,MSU,RU
0000-0002-1675-4144,SPbSU,RU
0000-0002-1676-7607,MIT,US
0000-0002-1677-9122,MIPT,RU
0000-0002-1677-9122,MIPT,RU
0000-0002-1678-0174,SPbSU,DK
0000-0002-1678-0174,SPbSU,DK
0000-0002-1680-0526,MIT,US
0000-0002-1688-4096,MSU,RU
0000-0002-1689-9474,SPbSU,RU
0000-0002-1693-1366,MSU,RU
0000-0002-1693-1366,MSU,RU
0000-0002-1696-3042,MSU,RU
0000-0002-1697-3777,SPbSU,RU
0000-0002-1697-6820,MSU,RU
0000-0002-1697-6820,MSU,RU
0000-0002-1698-0408,MIT,US
0000-0002-1698-381X,MSU,MX
0000-0002-1698-381X,MSU,MX
0000-0002-1701-1748,MSU,RU
0000-0002-1706-6108,MSU,RU
0000-0002-1706-6108,MSU,RU
0000-0002-1706-708X,MIT,CY
0000-0002-1706-708X,MIT,CY
0000-0002-1706-708X,MIT,CY
0000-0002-1707-7456,SPbSU,RU
0000-0002-1711-750X,MIT,US
0000-0002-1721-4473,MIT,US
0000-0002-1725-8425,MSU,RU
0000-0002-1725-8425,MSU,RU
0000-0002-1727-7554,MSU,RU
0000-0002-1727-7554,MSU,RU
0000-0002-1727-8071,MSU,RU
0000-0002-1730-2377,MIT,US
0000-0002-1731-4554,SPbSU,RU
0000-0002-1733-5750,MIT,US
0000-0002-1736-5618,MSU,RU
0000-0002-1738-6320,MSU,RU
0000-0002-1740-0794,SPbSU,RU
0000-0002-1743-1777,MIT,US
0000-0002-1744-3890,SPbSU,RU
0000-0002-1747-6430,MIPT,RU
0000-0002-1747-6430,MIPT,RU
0000-0002-1747-6430,MIPT,RU
0000-0002-1748-2371,MSU,RU
0000-0002-1757-4532,MSU,US
0000-0002-1757-4532,SPbSU,US
0000-0002-1758-1433,MIT,US
0000-0002-1761-221X,MIT,US
0000-0002-1763-0004,SPbSU,RU
0000-0002-1763-0282,MSU,RU
0000-0002-1763-0282,MSU,RU
0000-0002-1767-5480,MSU,RU
0000-0002-1767-5480,MSU,RU
0000-0002-1769-0234,MIT,US
0000-0002-1772-7447,MIT,US
0000-0002-1774-8475,MSU,RU
0000-0002-1774-8475,MSU,RU
0000-0002-1775-4859,MIT,US
0000-0002-1775-7849,MIT,US
0000-0002-1778-7538,MSU,DE
0000-0002-1783-105X,MIT,US
0000-0002-1784-2170,SPbSU,RU
0000-0002-1785-7639,SPbSU,RU
0000-0002-1788-6819,MSU,RU
0000-0002-1788-6819,MSU,RU
0000-0002-1792-8513,MIT,MX
0000-0002-1795-3161,MIT,US
0000-0002-1796-1794,MIPT,GB
0000-0002-1799-115X,SPbSU,RU
0000-0002-1799-3438,MSU,AT
0000-0002-1800-0805,MSU,IT
0000-0002-1801-043X,MIT,US
0000-0002-1801-6452,SPbSU,RU
0000-0002-1802-3337,MIT,CO
0000-0002-1806-7436,MIT,SG
0000-0002-1806-9386,MSU,RU
0000-0002-1806-9386,MIPT,RU
0000-0002-1809-9526,MIT,US
0000-0002-1810-4348,SPbSU,RU
0000-0002-1812-2976,MIT,KR
0000-0002-1815-8530,SPbSU,RU
0000-0002-1815-8530,SPbSU,RU
0000-0002-1816-3911,MSU,RU
0000-0002-1822-303X,MIT,US
0000-0002-1830-2926,MIT,US
0000-0002-1835-6860,MSU,RU
0000-0002-1838-2903,MSU,RU
0000-0002-1838-2903,MSU,RU
0000-0002-1843-8006,MSU,RU
0000-0002-1843-8006,MSU,RU
0000-0002-1843-8006,MSU,RU
0000-0002-1845-2588,MSU,RU
0000-0002-1845-2588,MSU,RU
0000-0002-1847-0444,MIT,US
0000-0002-1851-569X,MSU,RU
0000-0002-1855-1113,MSU,RU
0000-0002-1855-1404,MIPT,UA
0000-0002-1858-6738,SPbSU,RU
0000-0002-1864-2234,MSU,DE
0000-0002-1866-9365,MIT,US
0000-0002-1868-8056,MIT,US
0000-0002-1868-8056,MIT,US
0000-0002-1874-8602,MIPT,RU
0000-0002-1878-5921,MIT,US
0000-0002-1879-5628,MIT,US
0000-0002-1879-7463,MIT,US
0000-0002-1879-9047,MIT,US
0000-0002-1884-1807,MSU,RU
0000-0002-1885-6654,MIT,US
0000-0002-1885-6654,MIT,US
0000-0002-1885-6654,MIT,US
0000-0002-1888-1606,SPbSU,RU
0000-0002-1889-5493,MIPT,GB
0000-0002-1890-4492,MSU,RU
0000-0002-1890-4492,MSU,RU
0000-0002-1895-8677,MIT,IL
0000-0002-1897-700X,SPbSU,RU
0000-0002-1900-0778,MIT,US
0000-0002-1900-3901,MIT,US
0000-0002-1904-8448,MIT,US
0000-0002-1906-4894,MIPT,US
0000-0002-1909-5287,MIT,US
0000-0002-1913-6886,MIT,US
0000-0002-1916-1774,SPbSU,RU
0000-0002-1916-1774,SPbSU,RU
0000-0002-1920-309X,MIT,US
0000-0002-1920-309X,MIT,US
0000-0002-1922-0527,MIT,SE
0000-0002-1926-0940,MIPT,GB
0000-0002-1927-0735,MIPT,SA
0000-0002-1929-3152,MSU,RU
0000-0002-1929-7583,MIT,US
0000-0002-1931-2173,MSU,RU
0000-0002-1931-6342,MSU,RU
0000-0002-1931-6422,MSU,US
0000-0002-1932-6647,SPbSU,RU
0000-0002-1938-1486,MIT,US
0000-0002-1939-9213,MIT,US
0000-0002-1945-6046,MIT,US
0000-0002-1946-7669,MIT,US
0000-0002-1961-3179,MIPT,RU
0000-0002-1961-4585,MIT,US
0000-0002-1961-7620,SPbSU,RU
0000-0002-1963-6784,MIT,CN
0000-0002-1965-4157,MIT,CH
0000-0002-1969-1046,MIT,US
0000-0002-1975-0747,MIT,US
0000-0002-1976-0689,MSU,RU
0000-0002-1980-1882,SPbSU,RU
0000-0002-1980-5453,SPbSU,RU
0000-0002-1983-7930,MIT,US
0000-0002-1984-4612,MIT,KR
0000-0002-1985-2591,SPbSU,RU
0000-0002-1987-0706,MSU,RU
0000-0002-1989-4281,MIT,US
0000-0002-1990-3061,SPbSU,RU
0000-0002-1992-193X,MIPT,RU
0000-0002-1993-0692,MIT,US
0000-0002-1993-9881,SPbSU,RU
0000-0002-1995-3755,MIT,US
0000-0002-1998-3479,MIT,US
0000-0002-1998-3479,MIT,US
0000-0002-1998-4076,MIT,US
0000-0002-2005-6269,MIT,US
0000-0002-2013-0748,SPbSU,RU
0000-0002-2014-4090,MIT,US
0000-0002-2014-9430,SPbSU,RU
0000-0002-2018-587X,MSU,RU
0000-0002-2020-2895,MIT,CO
0000-0002-2020-2895,MIT,CO
0000-0002-2025-9082,MIT,CA
0000-0002-2027-3714,MIT,US
0000-0002-2033-1187,MIPT,RU
0000-0002-2034-5941,MIT,US
0000-0002-2038-9194,MIT,US
0000-0002-2041-808X,MIPT,RU
0000-0002-2049-7750,MSU,UA
0000-0002-2049-7750,MSU,UA
0000-0002-2050-1158,MIPT,RU
0000-0002-2053-1007,MSU,RU
0000-0002-2054-3534,MIT,US
0000-0002-2054-3534,MIT,US
0000-0002-2054-3534,MIT,US
0000-0002-2054-3534,MIT,US
0000-0002-2057-2888,MSU,RU
0000-0002-2057-7988,SPbSU,RU
0000-0002-2061-3467,MSU,RU
0000-0002-2063-6327,SPbSU,DE
0000-0002-2064-209X,MIT,BE
0000-0002-2064-428X,SPbSU,RU
0000-0002-2069-958X,MIT,CH
0000-0002-2075-9458,MIT,US
0000-0002-2078-4274,MSU,RU
0000-0002-2078-6843,SPbSU,RU
0000-0002-2078-7459,SPbSU,RU
0000-0002-2079-4157,SPbSU,RU
0000-0002-2084-4652,MIT,US
0000-0002-2088-5091,MSU,RU
0000-0002-2088-5091,MSU,RU
0000-0002-2091-6898,MSU,RU
0000-0002-2095-8676,MIT,US
0000-0002-2104-4577,MIT,US
0000-0002-2108-0658,MIPT,RU
0000-0002-2110-8251,SPbSU,RU
0000-0002-2116-4704,SPbSU,RU
0000-0002-2116-8561,MSU,RU
0000-0002-2117-9842,MIPT,RU
0000-0002-2121-5436,MIT,US
0000-0002-2121-5436,MIT,US
0000-0002-2121-5436,MIT,US
0000-0002-2123-7344,MIPT,RU
0000-0002-2126-0309,MIT,US
0000-0002-2126-0624,MIT,US
0000-0002-2126-1934,SPbSU,RU
0000-0002-2128-479X,MIT,US
0000-0002-2128-479X,MIT,US
0000-0002-2129-4605,SPbSU,RU
0000-0002-2132-7825,MIT,AU
0000-0002-2141-315X,MSU,RU
0000-0002-2141-7070,MIT,BR
0000-0002-2146-7027,MIT,SE
0000-0002-2147-3638,MIT,US
0000-0002-2147-4809,MIT,US
0000-0002-2148-4628,MSU,RU
0000-0002-2154-4811,MIPT,RU
0000-0002-2154-8564,MIT,US
0000-0002-2160-348X,MIT,US
0000-0002-2164-9525,SPbSU,RU
0000-0002-2168-5729,MIT,US
0000-0002-2173-4367,MSU,RU
0000-0002-2176-1349,SPbSU,RU
0000-0002-2179-3498,MIT,FR
0000-0002-2181-9416,MIPT,UA
0000-0002-2187-9240,MIT,US
0000-0002-2188-7662,MIPT,RU
0000-0002-2189-9743,MIT,US
0000-0002-2190-475X,MIPT,RU
0000-0002-2195-6146,MIT,CA
0000-0002-2196-5691,MIT,US
0000-0002-2197-3157,SPbSU,RU
0000-0002-2199-1646,MIT,US
0000-0002-2205-4910,SPbSU,DE
0000-0002-2209-8921,MIT,US
0000-0002-2210-4121,SPbSU,RU
0000-0002-2210-8616,MIT,US
0000-0002-2215-3417,MSU,RU
0000-0002-2216-8205,MSU,RU
0000-0002-2219-4892,MSU,RU
0000-0002-2222-8650,MSU,RU
0000-0002-2222-8650,MSU,RU
0000-0002-2225-5173,MIT,US
0000-0002-2229-1940,MSU,RU
0000-0002-2232-2954,SPbSU,RU
0000-0002-2235-012X,MSU,RU
0000-0002-2235-5211,SPbSU,RU
0000-0002-2237-5001,MIT,US
0000-0002-2238-0484,MIT,US
0000-0002-2242-6198,MIT,CA
0000-0002-2246-2674,MIT,US
0000-0002-2247-4253,MSU,RU
0000-0002-2250-0650,MSU,RU
0000-0002-2252-891X,MIT,CL
0000-0002-2253-1422,MSU,RU
0000-0002-2253-2265,MIT,US
0000-0002-2254-8005,MIT,US
0000-0002-2255-2928,MSU,RU
0000-0002-2264-6764,MSU,RU
0000-0002-2265-5572,MSU,US
0000-0002-2265-5572,MSU,US
0000-0002-2269-2859,MSU,RU
0000-0002-2270-6595,MSU,RU
0000-0002-2279-8514,SPbSU,RU
0000-0002-2284-7144,MSU,RU
0000-0002-2287-330X,MIPT,US
0000-0002-2288-3735,MIT,KR
0000-0002-2288-5626,MIPT,RU
0000-0002-2292-6475,MSU,RU
0000-0002-2295-1881,SPbSU,RU
0000-0002-2297-6384,MSU,RU
0000-0002-2300-6136,MIT,US
0000-0002-2300-697X,MIPT,RU
0000-0002-2304-2209,MSU,RU
0000-0002-2308-0045,SPbSU,RU
0000-0002-2308-0045,SPbSU,RU
0000-0002-2308-5284,MIT,US
0000-0002-2312-8918,MIPT,RU
0000-0002-2314-1661,MIT,US
0000-0002-2314-5507,MIPT,RU
0000-0002-2314-6868,MIT,TW
0000-0002-2315-8076,SPbSU,RU
0000-0002-2316-7116,MSU,RU
0000-0002-2317-8587,SPbSU,RU
0000-0002-2319-0826,MIT,US
0000-0002-2319-5184,MIT,CL
0000-0002-2323-1413,SPbSU,RU
0000-0002-2323-6185,MIT,US
0000-0002-2325-6733,MIT,KR
0000-0002-2326-0513,MSU,RU
0000-0002-2328-2018,MIT,US
0000-0002-2329-0763,MIT,US
0000-0002-2332-1419,MIT,SA
0000-0002-2332-1419,MIT,SA
0000-0002-2333-3698,MIT,US
0000-0002-2333-3698,MIT,US
0000-0002-2336-4531,MIT,US
0000-0002-2339-7130,MIT,US
0000-0002-2343-910X,MIT,US
0000-0002-2343-910X,MIT,US
0000-0002-2345-9055,SPbSU,RU
0000-0002-2350-8101,MIT,US
0000-0002-2355-4984,MIT,US
0000-0002-2355-7608,MIT,FR
0000-0002-2356-1447,MSU,GB
0000-0002-2356-1447,MSU,GB
0000-0002-2356-4648,SPbSU,RU
0000-0002-2359-5567,MSU,RU
0000-0002-2359-5567,MSU,RU
0000-0002-2361-1985,MIT,US
0000-0002-2361-2750,MIT,US
0000-0002-2361-5935,MIT,US
0000-0002-2362-5842,MSU,RU
0000-0002-2363-4247,MIT,US
0000-0002-2363-6314,MIT,US
0000-0002-2368-7445,MSU,RU
0000-0002-2368-7445,MSU,RU
0000-0002-2371-3797,SPbSU,RU
0000-0002-2376-7752,MIT,US
0000-0002-2378-5598,MSU,RU
0000-0002-2378-5598,MSU,RU
0000-0002-2380-5069,SPbSU,GB
0000-0002-2380-5210,MIT,US
0000-0002-2380-5210,MIT,US
0000-0002-2381-5638,SPbSU,RU
0000-0002-2383-1697,MSU,RU
0000-0002-2390-0613,SPbSU,RU
0000-0002-2393-1399,MSU,RU
0000-0002-2393-8507,SPbSU,US
0000-0002-2399-5827,MIT,US
0000-0002-2401-0030,MIT,US
0000-0002-2401-0030,MIT,US
0000-0002-2403-5019,MIT,US
0000-0002-2405-7875,MIT,US
0000-0002-2407-9601,MSU,RU
0000-0002-2407-9601,MSU,RU
0000-0002-2418-6706,MSU,RU
0000-0002-2418-9421,MIPT,RU
0000-0002-2418-9421,MIPT,RU
0000-0002-2424-9412,MSU,RU
0000-0002-2424-9412,MSU,RU
0000-0002-2425-5193,MSU,RU
0000-0002-2425-5193,MSU,RU
0000-0002-2429-7123,SPbSU,RU
0000-0002-2435-7886,MSU,RU
0000-0002-2439-9867,MIT,US
0000-0002-2440-4996,MIPT,RU
0000-0002-2444-367X,MIT,US
0000-0002-2445-6497,SPbSU,RU
0000-0002-2448-114X,MIT,HK
0000-0002-2449-2180,SPbSU,RU
0000-0002-2450-3134,MIPT,UA
0000-0002-2457-1110,MSU,RU
0000-0002-2457-1110,MSU,RU
0000-0002-2460-0137,MIPT,RU
0000-0002-2462-8164,MIT,US
0000-0002-2463-1689,MSU,RU
0000-0002-2464-7824,MIT,US
0000-0002-2465-9067,SPbSU,RU
0000-0002-2465-9091,MIT,US
0000-0002-2466-1589,MSU,RU
0000-0002-2466-1589,MSU,RU
0000-0002-2470-1595,MIPT,RU
0000-0002-2473-3909,MSU,RU
0000-0002-2476-4801,MIT,US
0000-0002-2480-9141,MIT,US
0000-0002-2481-2981,MIT,US
0000-0002-2493-8816,MIPT,RU
0000-0002-2493-8816,MIPT,RU
0000-0002-2494-1409,MIT,US
0000-0002-2494-6752,MIT,US
0000-0002-2494-7763,MIT,US
0000-0002-2495-7101,MIT,US
0000-0002-2498-2956,MIPT,RU
0000-0002-2504-6449,SPbSU,RU
0000-0002-2505-3657,MIT,US
0000-0002-2508-1957,MIT,US
0000-0002-2509-2904,SPbSU,RU
0000-0002-2509-2904,SPbSU,RU
0000-0002-2509-7553,MSU,RU
0000-0002-2509-7553,MSU,RU
0000-0002-2511-7622,MIPT,RU
0000-0002-2511-7622,MIPT,RU
0000-0002-2515-9603,MIT,US
0000-0002-2515-9603,MIT,US
0000-0002-2523-0828,MIPT,RU
0000-0002-2523-0828,MIPT,RU
0000-0002-2526-2766,MIT,GB
0000-0002-2529-6237,MIT,US
0000-0002-2533-0255,MIT,US
0000-0002-2537-0310,MIT,US
0000-0002-2540-2976,SPbSU,RU
0000-0002-2542-1149,MIT,US
0000-0002-2542-1149,MIT,US
0000-0002-2542-9810,MSU,BE
0000-0002-2542-9810,MSU,BE
0000-0002-2547-2931,MSU,RU
0000-0002-2550-8682,MSU,RU
0000-0002-2554-0463,SPbSU,RU
0000-0002-2558-8846,MIT,US
0000-0002-2564-6858,SPbSU,RU
0000-0002-2564-6858,SPbSU,RU
0000-0002-2564-8909,MIT,US
0000-0002-2564-8909,MIT,US
0000-0002-2564-8909,MIT,US
0000-0002-2567-6459,MIT,US
0000-0002-2576-4408,MSU,RU
0000-0002-2578-3836,MIT,US
0000-0002-2578-3836,MIT,US
0000-0002-2584-1055,MIT,US
0000-0002-2592-9954,MIT,ES
